name,pred,truth
../data/MRISeq/0628split/FLAIR_tra/0018868318_t2_tirm_tra_dark-fluid_8_20171117095854.nii.gz,1,1
../data/MRISeq/0628split/T1c_sag/0000526501_T1W_FFE_801_20140418175812.nii.gz,6,6
../data/MRISeq/0628split/T1_tra/0010920265_t1_se_tra_10_20170202105807.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0019277811_t2_tse_tra_fs_8_20180309190933.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0015380429_t1_se_tra(fats)_9_20180424130624.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0019505754_4_20200406105330.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0015479093_tof_fi3d_we_tra(MRA)_4_20150616092046.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0018664786_t2_tse_tra_320_2_20190604181011.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0016629186_t2_tirm_tra_dark-fluid_5_20200630073747.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0005481042_t1_fse_flair_tra_10_20191011173210.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0007994757_t2_tse_tra_fs_2_20120828162433.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0021053851_t1_tirm_tra_3_20190805193054.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0020084045_t1_tirm_tra_dark-fluid_3_20180828155553.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0010651793_t1_se_tra_3_20131216102257.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0007936571_t2_tirm_tra_dark-fluid_8_20200515084010.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0014904942_t2_tse_tra_fs_10_20210407232104.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0002158340_t2_tirm_tra_dark-fluid_17_20171117105807.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0021156969_t2_tirm_tra_dark-fluid_FAST_12_20190417133013.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0017318509_t2_tirm_tra_dark-fluid_11_20161014152255.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0018169425_tof_fi3d_we_tra(MRA)_4_20170606183437.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0009173331_T1W_fast_501_20161124112003.nii.gz,4,4
../data/MRISeq/0628split/Other/0003772871_li_xia_gre_scout_301.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0032677292_t2_tirm_tra_dark-fluid_4_20201015114544.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0009813087_t1_tirm_tra_dark-fluid_7_20190306191028.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0020138743_tof_fi3d_we_tra(MRA)_4_20180907203807.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0009592026_t1_se_tra(fats)_9_20130608133408.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0017320410_t1_se_tra_7_20161101185649.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0001171552_t2_tse_tra_fs_4_20200828131031.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0032969575_t1_fse_flair_tra_3_20200626100402.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0000494098_t2_tse_tra_fs_2_20180620080625.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0019218679_t1_se_tra_3_20180223142252.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0009878387_tof_fi3d_we_tra(MRA)_4_20130814132246.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0009898743_t2_tirm_tra_dark-fluid_12_20130814121947.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0010430777_t2_tirm_tra_dark-fluid_9_20210702151837.nii.gz,1,1
../data/MRISeq/0628split/Other/0002694589_t2_tse_tra_320_p2_17_20160920095710.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0014840794_t2_tse_tra_fs_2_20210621142825.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0005373904_t2_tse_tra_320_2_20180928155820.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0016197113_t1_se_tra_7_20170320101931.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0013980701_t2_tirm_tra_dark-fluid_4_20170913093511.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0011302359_t2_tirm_tra_dark-fluid_11_20181029192830.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0009825154_tof_fi3d_we_tra(MRA)_3_20130723200010.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0016492707_4_20160714111824.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0002983229_t2_tirm_tra_dark-fluid_11_20171218171247.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0017861226_t2_tse_tra_fs_2_20170413174404.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0019075558_tof_fi3d_we_tra(MRA)_4_20180118191549.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0020032281_t2_tse_tra_fs_4_20191018144724.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0032836625_t1_se_tra_10_20200511162150.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0020084045_t1_tirm_tra_dark-fluid_13_20180828155553.nii.gz,4,4
../data/MRISeq/0628split/T1c_sag/0001264986_9_20181118163204.nii.gz,6,6
../data/MRISeq/0628split/FLAIR_tra/0000144472_t2_fse_flair_tra_fs_501_20200601124715.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0020954992_t2_tse_tra_fs_2_20190304140202.nii.gz,9,9
../data/MRISeq/0628split/Other/0018425646_t2_fse_wfi_cor_IP_12_20191107165810.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0032229175_t2_tse_tra_320_2_20200426123315.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0008174239_t2_tse_tra_fs_2_20150422084110.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0007633027_t2_tse_tra_fs_2_20160727173431.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0001059729_t1_se_tra(fats)_13_20160425163741.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0000251317_t2_tse_tra_fs_2_20121018134733.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0017524398_Ax_T1_FLAIR_3_20170406162114.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0019964228_t2_tirm_tra_dark-fluid_11_20180809191943.nii.gz,1,1
../data/MRISeq/0628split/T1c_cor/0009481185_t1_se_cor_7_20130530111823.nii.gz,5,5
../data/MRISeq/0628split/FLAIR_tra/0018265355_t2_tirm_tra_dark-fluid_9_20200325165801.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0000907461_t2_tse_tra_fs_2_20130516092305.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0014451020_t2_tse_tra_fs_2_20141016090744.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0010512182_Ax_T1_3_20131127103525.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0018563522_t2_tirm_tra_dark-fluid_5_20170905131933.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0015212689_t2_tse_tra_fs_2_20150413160902.nii.gz,9,9
"../data/MRISeq/0628split/T2_tra/0010285881_C4-T2_FSE_tra_FS,_18_slices_8408_20140222082224.nii.gz",9,9
../data/MRISeq/0628split/T2_tra/0019161674_t2_tse_tra_fs_2_20180201212301.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018109045_t2_tirm_tra_dark-fluid_9_20170801120145.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0003416629_t2_tse_tra_320_2_20190929173744.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0017305278_t2_tirm_tra_dark-fluid_8_20190518082911.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0019045444_t2_tse_tra(fs)_2_20180103215812.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0006094793_t2_tirm_tra_dark-fluid_4_20200117115150.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0017323186_t2_tse_tra_fs_2_20190114171326.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0017501628_t2_tse_tra_fs_2_20161205185442.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0006934627_t2_tse_blade_tra_fs_2_20150709150803.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0021092073_t2_tirm_tra_dark-fluid_FAST_9_20190403184249.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0017276604_T1W_FFE_fs_601_20161010182900.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0010071111_PsycMR_MRA_tof3d_tra_uCS_3_20201026204341.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0013270935_t2_tirm_tra_dark-fluid_11_20160824194036.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0012058922_t2_tse_tra_fs_2_20200803205457.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0000105567_t2_tse_blade_tra_fs_2_20160601081143.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0001351382_t2_fse_tra_fs_aifi_701_20200507213706.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0009481185_t1_se_tra_3_20130530111823.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0018912456_t2_tirm_tra_dark-fluid_11_20171226203903.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018451648_Ax_3D_T1BRAVO_3_20170829152902.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0004117818_t1_tirm_tra_dark-fluid_8_20190416075617.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0008355992_t2_tse_tra_fs_2_20160918192930.nii.gz,9,9
../data/MRISeq/0628split/Other/0013590794_t1_se_tra_28_20150518094513.nii.gz,3,3
../data/MRISeq/0628split/MRA_head/0009960804_tof_fi3d_we_tra(MRA)_4_20170519183043.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0017524398_4_20170816105042.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018451648_Ax_T2_FLAIR_4_20170829152902.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0003537788_tof_fi3d_we_tra(MRA)_4_20170324074533.nii.gz,2,2
../data/MRISeq/0628split/Other/0018520904_t1_se_tra_(TN)_2_20170904142347.nii.gz,3,3
../data/MRISeq/0628split/T1c_tra/0000684296_t1_gre_tra_fs_901_20210712091505.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0020513741_t1_tirm_tra_dark-fluid_10_20181130121935.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0008845940_t2_tse_tra_fs_6_20131119165722.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0009832589_t1_se_tra(fats)_12_20130729134847.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0013534996_t2_tirm_tra_dark-fluid_11_20140728173050.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0013723538_t1_se_tra_7_20140911152738.nii.gz,4,4
"../data/MRISeq/0628split/T1_tra/0015607222_C5-T1_SE_tra_2.38,_18_slices_141491_20150715111545.nii.gz",4,4
../data/MRISeq/0628split/MRA_head/0018010639_tof_fi3d_we_tra(MRA)_3_20170619174132.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0000695592_tof_fi3d_we_tra(MRA)_3_20161009191214.nii.gz,2,2
../data/MRISeq/0628split/Other/0021287931_cao_gang_Ax_T2_MERGE_8.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0017313728_t1_tirm_tra_dark-fluid_11_20180919183440.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0032784396_tof3d_tra_uCS_701_20201217131249.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0000099476_tof_fi3d_we_tra(MRA)_4_20160903085730.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0013980701_1_20170914190433.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0000070745_4_20190316083838.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0001158559_t1_se_tra(fats)_12_20180413114847.nii.gz,7,7
../data/MRISeq/0628split/Other/0019239961_luo_xiao_wei_t2_geti_tra_C_1601_Eq_1.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0013618597_t1_se_tra_10_20160601202313.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0018367109_7_20200808101422.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0015978005_t2_tse_tra_fs_2_20170615183020.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0006366861_t2_tse_tra_fs_2_20180312160246.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0017131804_t1_se_tra_7_20161017122227.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0012056818_t2_tirm_tra_dark-fluid_4_20140415142907.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0016629186_4_20160921130235.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0003776362_t2_tse_tra_320_2_20161019124425.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0013332844_tof_fi3d_we_tra(MRA)_6_20140613191715.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0015988019_t2_tirm_tra_dark-fluid_8_20151019093911.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0014547217_tof_fi3d_we_tra(MRA)_4_20190116074822.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0000048216_tof_fi3d_we_tra(MRA)_3_20131108183505.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/SJ0006231185_t2_fse_tra_fs_401_20210707073413.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0017693734_t1_se_tra_16_20170207132541.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0013723538_t2_tse_tra_fs_2_20140911152738.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0000823007_Ax_T1Flair_2_20180509095045.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0010657422_T2W_fs_fast_401_20170623082956.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0010470552_tof_fi3d_we_tra(MRA)_3_20131118124443.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0000056453_t2_tirm_tra_dark-fluid_8_20180426080239.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0019395842_t2_tirm_tra_dark-fluid_9_20200514174536.nii.gz,1,1
"../data/MRISeq/0628split/T2_tra/0017671487_C4-AXIAL_T2_FS_HX,_20_slices_150181_20170206160951.nii.gz",9,9
../data/MRISeq/0628split/Other/0003211862_t1_se_tra(fs)-150_7_20170807140207.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0017586354_t2_tirm_tra_dark-fluid_11_20170107105317.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0010470552_t1_se_tra_8_20131118124443.nii.gz,4,4
"../data/MRISeq/0628split/T1c_sag/0017992030_C9-SAG_T1_FLASH_+C,_19_slices_9_20170420101106.nii.gz",6,6
../data/MRISeq/0628split/T2_tra/0016245036_t2_tse_tra_fs_11_20151224105040.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0011025317_t2_tirm_tra_dark-fluid_9_20180801095838.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0015941794_t2_tse_tra_fs_2_20190212111608.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0007217696_t1_se_tra_8_20180611110015.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0014965618_t2_fse_flair_tra_fs_401_20210502074922.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0017880751_C6-AXIAL_T2_FLAIR_20_slices_6_20170327094302.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0012056818_t1_se_tra_10_20170106114346.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0001047790_t2_tirm_tra_dark-fluid_11_20190109155537.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0009703196_t2_tse_tra(fs)_2_20140513215726.nii.gz,9,9
../data/MRISeq/0628split/T1c_sag/0010657422_T1W_FFE_801_20190714115122.nii.gz,6,6
../data/MRISeq/0628split/Other/0002977725_t2_tse_tra_320_p2_6_20120405102802.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0015152180_t1_se_tra_10_20180617133303.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0007543979_t2_tse_tra_fs_2_20190115161155.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0002396723_t2_tse_tra_fs_2_20150106085607.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0000244471_t1_tirm_tra_dark-fluid_9_20190401173618.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0013798289_MRA_tof3d_tra_uCS_301_20210329200343.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0019890261_tof_fi3d_we_tra(MRA)_4_20180727103746.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0020114249_tof_fi3d_we_tra(MRA)_4_20180906084721.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_cor/0000796087_t2_tirm_cor_dark-fluid_5_20141213085856.nii.gz,0,0
../data/MRISeq/0628split/FLAIR_tra/0018262815_t2_tirm_tra_dark-fluid_10_20181130132218.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0018795238_t2_tse_tra_fs_2_20171102110224.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0010238740_tof_fi3d_we_tra(MRA)_4_20131005132431.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0000526501_7_20170203163818.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0018173013_t2_tse_tra_fs_4_20180428125638.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0000930488_tof_fi3d_we_tra(MRA)_5_20160920081528.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0021063189_t2_tirm_tra_dark-fluid_11_20190412165036.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0019995745_t2_tse_tra_fs__2_20180810204243.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0010486699_t2_tse_tra_fs_2_20171016133916.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0004605534_t2_tirm_tra_dark-fluid_8_20160315155744.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0000461419_t2_tse_tra_fs_2_20150814073037.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0008380659_t2_tirm_tra_dark-fluid_11_20180522214529.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0008040659_tof_fi3d_we_tra(MRA)_4_20120816112523.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0007255488_t2_tirm_tra_dark-fluid_11_20170324205842.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0015219056_t1_se_tra(fats)_12_20150418085112.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0009781198_tof_fi3d_we_tra(MRA)_4_20130716090247.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0009183587_t2_tirm_tra_dark-fluid_4_20200618112328.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0019699762_tof_fi3d_we_tra(MRA)_4_20180622212303.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0000429889_t1_tirm_tra_dark-fluid_256_8_20180319174431.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0000218884_MRA_tof3d_tra_uCS_401_20201227095622.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0014387133_t1_fse_flair_tra_ACS_301_20210428074828.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0009960804_t2_tirm_tra_dark-fluid_12_20170519183043.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0009808777_t2_tse_tra_fs_2_20130726125926.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0019382255_t2_tse_tra_fs_2_20180605192323.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0000087211_t2_fse_tra_fs_aifi_201_20200522150212.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0000297875_PsycMR_t2_fse_flair_tra_fs_4_20201130105721.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0016637241_t2_tse_tra_fs_2_20160722173741.nii.gz,9,9
../data/MRISeq/0628split/Other/0018425646_THRIVE_HR_501_20200110150524.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0010266189_t2_tse_tra_fs_2_20131011171427.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0013009912_t2_tirm_tra_dark-fluid_12_20140523175544.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018731413_t1_se_tra_3_20171229162823.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0015064704_t2_tirm_tra_dark-fluid_27_20180930095614.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0033372891_MRA_tof3d_tra_301_20201014072527.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0017108293_t1_fse_flair_tra_aifi_301_20200704203944.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0008066233_t2_tirm_tra_dark-fluid_12_20120802140518.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0007445139_t2_tirm_tra_dark-fluid_12_20120905033802.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0018411047_t2_tirm_tra_dark-fluid_9_20170728092238.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0020114663_tof_fi3d_we_tra(MRA)_3_20190109130638.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0000070977_t1_se_tra_7_20160914162410.nii.gz,4,4
../data/MRISeq/0628split/T1c_cor/0019686179_8_20190710121237.nii.gz,5,5
../data/MRISeq/0628split/T1_tra/0009832589_t1_se_tra_9_20130729134847.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0017687419_tof_fi3d_we_tra(MRA)_3_20170206193418.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0009726505_t2_tse_tra_fs_2_20180626083052.nii.gz,9,9
../data/MRISeq/0628split/T1c_sag/0000070745_Sag_T1+C_7_20130620112700.nii.gz,6,6
../data/MRISeq/0628split/T1c_sag/0019352063_T1W_FFE_801_20180401142057.nii.gz,6,6
../data/MRISeq/0628split/T1_tra/0015100666_t1_se_tra_9_20150318110828.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0003158239_t1_se_tra_8_20180418194641.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0008880256_t2_tse_tra_fs_2_20170510191437.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0017803791_t1_se_tra(fats)_7_20170310150205.nii.gz,7,7
../data/MRISeq/0628split/T1c_tra/0009173331_Ax_T1_FLAIR+C_6_20171102141558.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0013798289_t2_fse_flair_tra_fs_501_20210329200343.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0016525725_t2_tse_tra_fs_2_20170717075520.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0000283797_t2_tirm_tra_dark-fluid_19_20160530091228.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018842950_t1_se_tra_10_20171213134729.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0018808230_6_20191110103813.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0003562913_t2_tirm_tra_dark-fluid_10_20160810181328.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0008504759_t1_tirm_tra_dark-fluid_10_20180323204431.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0019322393_t2_tse_tra_fs_2_20180329205748.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0010106648_tof_fi3d_we_tra(MRA)_5_20130905172147.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0013570299_t1_se_tra(fats)_12_20140827110345.nii.gz,7,7
../data/MRISeq/0628split/Other/0015834474_SUB_S8-S6_1_5002_20150929144219.nii.gz,3,3
"../data/MRISeq/0628split/T1_tra/0006503610_C5-T1_SE_tra_2.38,_18_slices_141431_20150715094820.nii.gz",4,4
../data/MRISeq/0628split/T1c_tra/0001426877_t1_se_tra(fats)_13_20190320143708.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0020130740_t2_tirm_tra_dark-fluid_10_20181008071735.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0008525158_t2_tirm_tra_dark-fluid_8_20141112083321.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0017225786_t1_se_tra(fats)_12_20160922103825.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0014451020_t2_tirm_tra_dark-fluid_5_20141016090744.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0019029200_t1_tirm_tra_dark-fluid_7_20181009153246.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0007312001_t2_tirm_tra_dark-fluid_11_20180302135755.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0009730635_1_20170427133637.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0009267551_t2_tirm_tra_dark-fluid_4_20201209085246.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0000049866_t1_se_tra_10_20151020173550.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0014680745_t2_tirm_tra_dark-fluid_8_20151022144247.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0006776227_t2_tse_tra_fs_2_20190406082833.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0006717420_t1_se_tra_10_20171106182447.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0018367109_t2_tirm_tra_dark-fluid_3_20171130115905.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0001430318_t2_tirm_tra_dark-fluid_27_20151214133403.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0002971617_t2_tse_tra_fs_2_20170420095527.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018900561_t2_tirm_tra_dark-fluid_9_20181113173351.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0001406991_tof_fi3d_we_tra(MRA)_3_20160201130142.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0017191702_tof_fi3d_we_tra(MRA)_4_20170207185848.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0010328241_t1_fse_flair_tra_ACS_301_20210601090709.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0009887682_t1_se_tra_9_20170907182813.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0009293414_T1W_IR_TSE_401_20130513154050.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0010657422_T2W_FLAIR_501_20170623082956.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0003041108_t2_fse_tra_fs_9_20200618074525.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0019263463_t1_se_tra(fats)_12_20180302134440.nii.gz,7,7
../data/MRISeq/0628split/T1c_tra/0009332116_t1_se_tra(fats)_10_20130516103442.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0018970952_tof_fi3d_we_tra(MRA)_4_20171212170722.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0009886796_t2_tse_tra_fs_2_20140620083444.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0009279348_tof_fi3d_we_tra(MRA)_4_20130507134512.nii.gz,2,2
../data/MRISeq/0628split/Other/0015434920_t2_tse_tra_msma_320_4_20191010185530_i00015.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0015762255_t2_tse_tra(fs)_2_20180810075303.nii.gz,9,9
